dept,division,code,name,last_name,first_name,term,year,item1,item2,item3,item4,item5,item6,enthusiasm,workload,recommend,invited,respondents,course
SMC,ARTSC,SMC314H1,Media Revolutions,Brooke,Jenna,Fall,2017,4.3,4.4,4.4,4.1,4.2,4.1,4.6,3.1,4.0,63.0,23,Media Revolutions SMC314H1-F-LEC0101
SMC,ARTSC,SMC200H1,Christian Imaginatn I,Tardif,Stephen,Fall,2017,5.0,4.8,4.8,5.0,5.0,5.0,5.0,3.0,5.0,12.0,5,Christian Imaginatn I SMC200H1-F-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,McEvilla,Jordan,Summer,2018,3.9,4.0,4.1,3.9,3.9,4.1,4.4,3.1,4.1,24.0,22,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Saeedi,Pouneh,Summer,2018,4.1,4.5,4.3,4.2,4.0,4.2,4.4,3.1,4.3,35.0,10,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,McEvilla,Jordan,Summer,2018,4.5,4.8,4.8,4.7,4.7,4.6,4.8,3.2,4.5,29.0,19,Biblio & Print Cult SMC228H1-F-LEC0101
SMC,ARTSC,SMC316H1,Social Technology,Saeedi,Pouneh,Summer,2018,3.6,3.7,3.9,3.6,3.9,3.8,3.8,2.9,3.9,37.0,14,Social Technology SMC316H1-F-LEC0101
SMC,ARTSC,SMC316H1,Social Technology,Elia,Christian,Summer,2018,4.3,4.5,4.6,4.5,4.5,4.5,4.9,2.9,4.4,43.0,14,Social Technology SMC316H1-F-LEC0102
SMC,ARTSC,SMC189H1,SMC One: Faith and Rome,Boyagoda,Randy,Summer,2018,4.8,4.8,5.0,4.4,4.5,4.8,5.0,3.0,4.8,36.0,24,SMC One: Faith and Rome SMC189H1-F-LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,McEvilla,Joshua,Summer,2017,4.3,4.6,4.8,4.6,4.6,4.6,4.9,3.1,4.6,27.0,9,Biblio & Print Cult SMC228H1-F-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Saeedi,Pouneh,Summer,2017,3.7,3.9,3.6,3.9,4.1,3.5,3.3,2.9,3.6,34.0,12,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,Reid,Jennifer,Summer,2017,4.0,4.3,4.2,4.0,4.2,3.7,4.2,3.0,3.8,15.0,7,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC316H1,Social Technology,Saeedi,Pouneh,Summer,2017,3.6,3.7,3.0,4.0,3.8,3.4,2.9,2.9,3.7,46.0,9,Social Technology SMC316H1-F-LEC0101
SMC,ARTSC,SMC103Y1,Catholicism,Locklin,Reid,Winter,2017,4.8,4.8,5.0,4.7,4.3,4.8,4.8,3.7,4.7,16.0,6,Catholicism SMC103Y1-Y-LEC0101
SMC,ARTSC,SMC141Y1,Intro to Irish Lang,Keegan,Eilis,Winter,2017,4.6,5.0,5.0,4.7,4.9,4.9,5.0,2.8,4.9,12.0,10,Intro to Irish Lang SMC141Y1-Y-LEC0101
SMC,ARTSC,SMC176Y1,Medieval Latin,Wilson,Anna,Winter,2017,4.17,4.5,5.0,4.17,4.67,4.2,4.83,3.33,3.83,8.0,6,Medieval Latin SMC176Y1-Y-LEC0101
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Brooke,Jenna,Winter,2017,4.2,4.5,4.6,4.3,4.4,3.9,4.7,3.0,3.9,17.0,12,Cornerstones Justice SMC188Y1-Y-LEC0101
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Brooke,Jenna,Winter,2017,4.2,4.5,5.0,4.2,4.7,4.4,5.0,2.8,4.8,13.0,6,Cornerstones Justice SMC188Y1-Y-LEC0201
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Rodricks,Dirk,Winter,2017,4.3,4.4,4.7,4.1,4.1,4.3,4.6,3.6,4.4,16.0,7,Cornerstones Justice SMC188Y1-Y-LEC0301
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Brooke,Jenna,Winter,2017,4.3,4.4,4.4,4.1,4.1,4.3,4.3,3.6,4.4,16.0,7,Cornerstones Justice SMC188Y1-Y-LEC0301
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Brooke,Jenna,Winter,2017,4.3,4.6,5.0,4.0,3.9,4.3,4.9,3.6,4.0,13.0,7,Cornerstones Justice SMC188Y1-Y-LEC0401
SMC,ARTSC,SMC203Y1,Xtianity & Society,O'Connor,Michael,Winter,2017,5.0,5.0,4.8,5.0,5.0,4.8,5.0,3.8,4.6,12.0,5,Xtianity & Society SMC203Y1-Y-LEC0101
SMC,ARTSC,SMC205H1,Variety Xian Exper,Silano,Giulio,Winter,2017,4.1,4.3,4.0,4.1,4.2,3.8,4.3,3.3,3.9,37.0,15,Variety Xian Exper SMC205H1-S-LEC0101
SMC,ARTSC,SMC213H1,Dante Imagination,Allen,Kristen,Winter,2017,4.2,4.3,4.4,4.4,4.5,4.1,4.4,2.8,3.9,28.0,19,Dante Imagination SMC213H1-S-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Hoselton,Stephen,Winter,2017,4.4,4.6,4.9,4.4,4.3,4.7,4.9,2.5,4.8,189.0,86,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,Reid,Jennifer,Winter,2017,2.5,2.4,2.0,2.2,2.2,1.9,2.6,3.2,1.9,175.0,78,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC233H1,X & Sci Disputed Quest,Chung,Paul,Winter,2017,4.1,4.1,3.7,3.8,3.8,3.9,4.2,3.3,3.6,29.0,12,X & Sci Disputed Quest SMC233H1-S-LEC0101
SMC,ARTSC,SMC241H1,Celtic Cultures II,Morris,Timothy,Winter,2017,4.8,4.6,4.6,4.5,4.4,4.6,4.8,2.9,4.4,18.0,8,Celtic Cultures II SMC241H1-S-LEC0101
SMC,ARTSC,SMC252H1,Intermed Irish II,Keegan,Eilis,Winter,2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.86,5.0,7.0,7,Intermed Irish II SMC252H1-S-LEC0101
SMC,ARTSC,SMC291H1,Broadcast Media & Cultr,Babiak,Paul,Winter,2017,3.8,4.1,4.1,3.9,4.2,3.5,4.3,3.6,3.5,48.0,22,Broadcast Media & Cultr SMC291H1-S-LEC0101
SMC,ARTSC,SMC300H1,Special Topics BMS,Vong,Silvia,Winter,2017,4.5,4.5,4.8,4.3,4.5,4.4,4.6,3.2,4.3,20.0,9,Special Topics BMS SMC300H1-S-LEC0101
SMC,ARTSC,SMC313H1,Catholic Ed in Ont,Reale,Paul,Winter,2017,4.0,4.1,4.4,4.1,3.6,3.4,4.7,3.4,3.7,16.0,7,Catholic Ed in Ont SMC313H1-S-LEC0101
SMC,ARTSC,SMC314H1,Media Revolutions,Brooke,Jenna,Winter,2017,4.1,4.3,4.0,4.1,4.1,3.8,4.3,2.9,4.0,64.0,26,Media Revolutions SMC314H1-S-LEC0101
SMC,ARTSC,SMC316H1,Social Technology,Shade,Leslie,Winter,2017,4.1,4.0,4.1,4.3,4.4,3.9,4.3,2.7,4.1,46.0,18,Social Technology SMC316H1-S-LEC0101
SMC,ARTSC,SMC318H1,Early Television,Hoselton,Stephen,Winter,2017,4.5,4.6,4.8,4.7,4.7,4.5,4.8,2.9,4.7,67.0,29,Early Television SMC318H1-S-LEC0101
SMC,ARTSC,SMC326H1,Medieval Music,O'Connor,Michael,Winter,2017,4.0,4.6,4.4,4.6,4.8,3.6,4.0,3.0,3.8,11.0,5,Medieval Music SMC326H1-S-LEC0101
SMC,ARTSC,SMC338H1,Celtic Middle Ages,Miles,Brent,Winter,2017,4.2,4.4,4.1,4.2,4.2,3.9,4.4,3.0,3.9,32.0,18,Celtic Middle Ages SMC338H1-S-LEC0101
SMC,ARTSC,SMC343H1,Celtic Narratives,Morris,Timothy,Winter,2017,4.2,4.3,4.1,3.9,4.2,4.3,4.4,2.9,4.4,21.0,9,Celtic Narratives SMC343H1-S-LEC0101
SMC,ARTSC,SMC355H1,Contemp Celt Cinema,Urschel,Katrin,Winter,2017,3.7,3.9,4.1,3.8,4.1,3.6,4.2,3.1,3.5,42.0,17,Contemp Celt Cinema SMC355H1-S-LEC5101
SMC,ARTSC,SMC358H1,Mediaeval Book,Winslow,Sean,Winter,2017,3.8,4.0,3.7,3.6,3.8,3.4,3.9,3.7,3.2,26.0,18,Mediaeval Book SMC358H1-S-LEC0101
SMC,ARTSC,SMC362Y1,Dev Justice Dignity,Locklin,Reid,Winter,2017,4.9,4.9,4.7,4.9,4.8,4.5,4.8,3.8,5.0,15.0,9,Dev Justice Dignity SMC362Y1-S-LEC5101
SMC,ARTSC,SMC371H1,Faith & Physics,Paskauskas,R.,Winter,2017,4.25,4.0,4.25,3.88,3.88,4.0,4.5,3.13,4.63,8.0,8,Faith & Physics SMC371H1-S-LEC0101
SMC,ARTSC,SMC413H1,Irish & Scots in Canada,Conway,Sean,Winter,2017,4.8,4.8,4.8,4.4,4.4,4.6,4.6,3.4,4.2,15.0,10,Irish & Scots in Canada SMC413H1-S-LEC0101
SMC,ARTSC,SMC462H1,Music & Media Issues,O'Connor,Michael,Winter,2017,3.6,3.7,3.9,3.4,3.7,3.5,4.0,3.2,3.3,27.0,9,Music & Media Issues SMC462H1-S-LEC0101
SMC,ARTSC,SMC466H1,Public Broadcasting,Babiak,Paul,Winter,2017,4.6,4.8,4.3,4.4,4.6,4.4,4.3,3.9,4.0,20.0,9,Public Broadcasting SMC466H1-S-LEC0101
SMC,ARTSC,SMC467H1,What is Information?,Logan,Robert,Winter,2017,4.4,4.8,4.4,4.6,4.6,4.1,4.8,3.0,4.3,28.0,12,What is Information? SMC467H1-S-LEC0101
SMC,ARTSC,SMC470H1,Media Manipulation,McGowan,Mark,Winter,2017,4.9,4.9,5.0,4.8,5.0,4.9,5.0,3.3,4.8,24.0,9,Media Manipulation SMC470H1-S-LEC0101
SMC,ARTSC,SMC200H1,Christian Imaginatn I,Pereyra,David,Fall,2016,4.1,4.5,4.5,4.2,4.5,4.2,4.7,3.1,4.3,21.0,15,Christian Imaginatn I SMC200H1-F-LEC0101
SMC,ARTSC,SMC210H1,Early Mediaeval,Sheldon,Gwendolyn,Fall,2016,4.0,4.4,3.9,3.8,4.1,4.0,3.9,3.6,3.8,24.0,9,Early Mediaeval SMC210H1-F-LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,Tersigni,Elisa,Fall,2016,3.2,3.8,3.8,3.8,3.6,3.3,4.1,2.7,3.2,152.0,55,Biblio & Print Cult SMC228H1-F-LEC0101
SMC,ARTSC,SMC240H1,Celtic Cultures I,Miles,Brent,Fall,2016,4.1,4.2,4.3,4.2,4.4,3.9,4.6,3.1,4.1,32.0,17,Celtic Cultures I SMC240H1-F-LEC0101
SMC,ARTSC,SMC251H1,Intermed Irish I,Keegan,Eilis,Fall,2016,5.0,5.0,5.0,4.8,4.8,5.0,4.8,3.0,4.8,7.0,6,Intermed Irish I SMC251H1-F-LEC0101
SMC,ARTSC,SMC301H1,Special Topics BMS II,Morris,Justin,Fall,2016,3.8,4.1,4.3,4.0,4.0,4.1,3.6,3.5,3.9,15.0,8,Special Topics BMS II SMC301H1-F-LEC0101
SMC,ARTSC,SMC308H1,Marr & Fam Cath Trad,Silano,Giulio,Fall,2016,4.0,4.2,3.7,3.6,3.8,3.8,3.8,2.8,3.9,32.0,8,Marr & Fam Cath Trad SMC308H1-F-LEC0101
SMC,ARTSC,SMC311H1,Why the Church,Silano,Giulio,Fall,2016,4.1,3.9,3.7,4.2,4.2,3.8,3.7,3.0,3.9,25.0,12,Why the Church SMC311H1-F-LEC0101
SMC,ARTSC,SMC315H1,Newspaper in Canada,Valpy,Michael,Fall,2016,4.2,4.3,4.5,4.3,4.4,4.2,4.5,2.9,4.5,69.0,53,Newspaper in Canada SMC315H1-F-LEC0101
SMC,ARTSC,SMC317H1,Books Media & Music,Babiak,Paul,Fall,2016,3.8,4.2,4.3,4.0,3.8,3.9,4.6,3.4,3.6,58.0,22,Books Media & Music SMC317H1-F-LEC0101
SMC,ARTSC,SMC319H1,Media Ethics,Cristiano,Anthony,Fall,2016,4.0,4.0,4.0,3.7,3.8,3.7,4.4,3.2,3.5,55.0,23,Media Ethics SMC319H1-F-LEC0101
SMC,ARTSC,SMC324H1,Mediaeval Bible,Andree,U.O.,Fall,2016,4.6,4.7,4.9,4.9,4.7,4.5,4.7,2.9,4.9,14.0,7,Mediaeval Bible SMC324H1-F-LEC0101
SMC,ARTSC,SMC350H1,Celt Spirituality I,Brielmaier,Daniel,Fall,2016,4.5,4.5,4.9,4.6,4.8,4.6,4.9,2.8,4.8,23.0,12,Celt Spirituality I SMC350H1-F-LEC5101
SMC,ARTSC,SMC385H1,Toronto by Numbers,McGowan,Mark,Fall,2016,3.7,4.5,4.5,4.4,4.4,3.8,4.3,3.7,3.5,68.0,24,Toronto by Numbers SMC385H1-F-LEC0101
SMC,ARTSC,SMC385H1,Toronto by Numbers,Pawlus Kasprzak,Gabriela,Fall,2016,3.3,3.7,3.6,3.7,3.9,3.3,3.7,4.1,2.6,47.0,18,Toronto by Numbers SMC385H1-F-LEC0102
SMC,ARTSC,SMC397H1,Religion & Media,Pungente,John,Fall,2016,3.5,3.7,4.0,3.7,3.9,3.7,4.0,2.5,3.9,66.0,19,Religion & Media SMC397H1-F-LEC0101
SMC,ARTSC,SMC463H1,Media in Education,Hoselton,Stephen,Fall,2016,4.9,5.0,4.9,4.9,4.9,4.9,4.9,2.7,4.9,29.0,16,Media in Education SMC463H1-F-LEC0101
SMC,ARTSC,SMC465H1,McLuhan,Logan,Robert,Fall,2016,3.0,3.3,3.5,3.5,3.5,3.0,4.0,3.0,3.2,23.0,6,McLuhan SMC465H1-F-LEC0101
SMC,ARTSC,SMC318H1,Early Television,Hoselton,Steve,Winter,2016,4.6,4.7,4.9,4.7,4.6,4.7,4.9,2.9,4.8,68.0,30,Early Television SMC318H1-S-LEC0101
SMC,ARTSC,SMC318H1,Early Television,Babiak,Paul,Winter,2016,4.0,4.3,4.1,4.0,4.3,3.9,4.4,3.2,3.9,65.0,26,Early Television SMC318H1-S-LEC0201
SMC,ARTSC,SMC362Y1,Dev Justice Dignity,Locklin,Reid,Winter,2016,4.6,4.6,4.6,4.0,4.4,4.8,4.8,4.2,4.8,12.0,5,Dev Justice Dignity SMC362Y1-S-LEC5101
SMC,ARTSC,SMC291H1,Broadcast Media & Cultr,Babiak,Paul,Winter,2016,3.5,3.8,3.5,3.5,3.4,3.1,4.1,4.1,3.1,48.0,18,Broadcast Media & Cultr SMC291H1-S-LEC0101
SMC,ARTSC,SMC241H1,Celtic Cultures II,Morris,Timothy,Winter,2016,4.4,4.9,4.8,4.4,4.4,4.5,4.9,2.6,4.3,20.0,9,Celtic Cultures II SMC241H1-S-LEC0101
SMC,ARTSC,SMC373H1,Celtic Poetry,Brielmaier,Daniel,Winter,2016,4.7,4.7,5.0,4.4,4.3,4.2,5.0,3.4,4.4,15.0,10,Celtic Poetry SMC373H1-S-LEC0101
SMC,ARTSC,SMC334H1,Celtic Study Top II,MacDonald,Stuart,Winter,2016,4.6,4.6,4.9,4.4,4.4,4.8,4.6,3.4,4.8,14.0,8,Celtic Study Top II SMC334H1-S-LEC0101
SMC,ARTSC,SMC313H1,Catholic Ed in Ont,Reale,Paul,Winter,2016,4.1,4.6,4.4,4.1,4.1,4.1,4.6,3.1,4.1,25.0,15,Catholic Ed in Ont SMC313H1-S-LEC0101
SMC,ARTSC,SMC312H1,Catholicism & Educ,Silano,Giulio,Winter,2016,3.8,3.8,3.9,3.8,3.9,3.8,4.1,2.6,3.9,52.0,19,Catholicism & Educ SMC312H1-S-LEC0101
SMC,ARTSC,SMC103Y1,Catholicism,Locklin,Reid,Winter,2016,4.3,4.3,4.7,4.5,4.5,4.5,4.8,3.5,4.4,29.0,10,Catholicism SMC103Y1-Y-LEC0101
SMC,ARTSC,SMC355H1,Contemp Celt Cinema,Urschel,Katrin,Winter,2016,3.8,4.1,3.8,4.1,4.3,3.8,4.0,2.5,4.2,24.0,11,Contemp Celt Cinema SMC355H1-S-LEC5101
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Sunkenberg,Jenna,Winter,2016,4.6,4.6,4.8,4.4,4.6,4.6,4.8,2.6,4.4,17.0,5,Cornerstones Justice SMC188Y1-Y-LEC0101
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Sunkenberg,Jenna,Winter,2016,4.2,4.2,4.8,4.2,4.2,4.4,4.8,2.8,4.8,15.0,5,Cornerstones Justice SMC188Y1-Y-LEC0201
SMC,ARTSC,SMC430H1,Adv Topics BMS I,McGowan,Mark,Winter,2016,4.9,4.8,4.5,4.8,4.9,4.5,4.6,3.5,4.7,28.0,11,Adv Topics BMS I SMC430H1-S-LEC0101
SMC,ARTSC,SMC431H1,Adv Topics BMS II,Logan,Robert,Winter,2016,4.0,3.4,4.3,4.1,4.0,3.9,4.3,2.7,4.2,28.0,10,Adv Topics BMS II SMC431H1-S-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Saeedi,Pouneh,Summer,2016,3.8,4.1,4.3,4.3,4.3,4.1,4.1,3.3,4.0,39.0,9,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,Tersigni,Elisa,Summer,2016,4.0,4.2,4.6,4.2,4.2,4.4,,,,33.0,9,Biblio & Print Cult SMC228H1-F-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,Reid,Jennifer,Summer,2016,3.5,4.0,3.3,3.3,3.5,3.3,4.0,3.0,3.3,20.0,5,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC175H1,Mediaeval Civ SMC175H1 -,Harris,Jennifer,Fall,2012,3.6,3.8,4.1,3.3,3.3,3.3,,3.6,3.2,49.0,32,Mediaeval Civ SMC175H1 - LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Guardiani,Francesco,Fall,2012,2.7,2.9,2.6,2.9,3.1,2.4,,3.2,2.6,140.0,77,Mass Media SMC219Y1 - LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,Eckert,Lindsey,Fall,2012,3.8,4.3,4.4,3.9,4.0,3.8,,3.3,3.7,137.0,68,Biblio & Print Cult SMC228H1 - LEC0101
SMC,ARTSC,SMC231H1,Thought Experiments SMC231H1 -,Fehige,Yiftach,Fall,2012,4.6,4.4,4.0,4.4,4.2,3.9,,2.8,4.1,14.0,10,Thought Experiments SMC231H1 - LEC0101
SMC,ARTSC,SMC233H1,X & Sci Disputed Quest,Fehige,Yiftach,Fall,2012,4.8,4.4,4.0,4.1,3.9,4.0,,3.1,3.5,15.0,8,X & Sci Disputed Quest SMC233H1 - LEC0101
SMC,ARTSC,SMC251H1,Intermed Irish I,Nic Dhiarmada,Mairin,Fall,2012,4.9,4.4,4.8,4.6,4.8,4.7,,3.0,4.8,19.0,12,Intermed Irish I SMC251H1 - LEC0101
SMC,ARTSC,SMC272H1,Child & Adolesc Dev SMC272H1 -,Prusky,Carly,Fall,2012,3.0,3.3,3.4,3.2,3.4,2.8,,3.1,3.0,15.0,9,Child & Adolesc Dev SMC272H1 - LEC0101
SMC,ARTSC,SMC301H1,Special Topics BMS II,Vong,Silvia,Fall,2012,3.9,4.4,4.6,4.3,4.4,4.2,,2.9,4.3,50.0,28,Special Topics BMS II SMC301H1 - LEC0101
SMC,ARTSC,SMC313H1,Catholic Ed in Ont,McGowan,Mark,Fall,2012,4.6,4.7,4.9,4.3,4.4,4.5,,3.1,4.5,60.0,46,Catholic Ed in Ont SMC313H1 - LEC0101
SMC,ARTSC,SMC314H1,Media Revolutions,Sunkenberg,Jenna,Fall,2012,3.8,3.8,4.2,3.4,3.8,3.5,,2.9,3.5,66.0,33,Media Revolutions SMC314H1 - LEC0101
SMC,ARTSC,SMC323H1,Mediaeval Lat Lit II,Andree,U.O.,Fall,2012,4.8,4.8,4.6,5.0,5.0,4.6,,3.4,4.4,9.0,5,Mediaeval Lat Lit II SMC323H1 - LEC0101
SMC,ARTSC,SMC330Y1,Christ in Xian Trad SMC330Y1 -,Locklin,Reid,Fall,2012,4.2,4.2,4.3,4.1,4.1,3.7,,4.5,3.6,48.0,31,Christ in Xian Trad SMC330Y1 - LEC0101
SMC,ARTSC,SMC340H1,Modern Gaelic Lit II SMC340H1 -,Nic Dhiarmada,Mairin,Fall,2012,4.2,4.6,4.8,4.7,4.6,4.3,,2.8,4.6,16.0,9,Modern Gaelic Lit II SMC340H1 - LEC0101
SMC,ARTSC,SMC346Y1,Celtic Folklore Music SMC346Y1 -,Wilson,David,Fall,2012,4.4,4.5,4.5,4.1,4.3,4.3,,3.0,4.4,34.0,23,Celtic Folklore Music SMC346Y1 - LEC0101
SMC,ARTSC,SMC360H1,Mediaeval Vern Lit SMC360H1 -,Iglesias,Yolanda,Fall,2012,3.2,2.9,3.6,3.1,3.4,2.8,,3.6,2.7,27.0,18,Mediaeval Vern Lit SMC360H1 - LEC0101
SMC,ARTSC,SMC364H1,The Christian Book,O'Connor,Michael,Fall,2012,4.3,4.4,4.4,4.3,4.3,4.2,,2.9,4.0,46.0,18,The Christian Book SMC364H1 - LEC0101
SMC,ARTSC,SMC374H1,Celtic Book SMC374H1 -,Dooley,Ann,Fall,2012,4.1,4.3,4.6,4.3,4.1,4.2,,2.5,3.6,41.0,13,Celtic Book SMC374H1 - LEC5101
SMC,ARTSC,SMC385H1,Toronto by Numbers,McGowan,Mark,Fall,2012,4.0,4.3,4.8,4.5,4.5,4.1,,3.4,3.9,57.0,35,Numbers & Humanities SMC385H1 - LEC0101
SMC,ARTSC,SMC397H1,Religion & Media,Pungente,John,Fall,2012,3.4,3.3,4.0,3.3,3.5,3.2,,2.5,3.9,49.0,31,Religion & Media SMC397H1 - LEC0101
SMC,ARTSC,SMC416H1,Irish Nat Can Usa SMC416H1 -,Wilson,David,Fall,2012,4.8,5.0,5.0,4.5,4.8,4.8,,3.5,4.8,9.0,6,Irish Nat Can Usa SMC416H1 - LEC0101
SMC,ARTSC,SMC103Y1,Catholicism,Locklin,Reid,Winter,2015,4.7,4.7,4.8,4.3,4.5,4.6,4.9,3.6,4.5,28.0,15,Catholicism SMC103Y1-Y-LEC0101
SMC,ARTSC,SMC188Y1,Cornerstones Justice,Sunkenberg,Jenna,Winter,2015,5.0,5.0,5.0,4.6,4.0,4.8,5.0,2.8,5.0,7.0,5,Cornerstones Justice SMC188Y1-Y-LEC0101
SMC,ARTSC,SMC200H1,Christian Imaginatn I,Geck,John,Winter,2015,4.2,4.6,4.9,4.3,4.4,4.7,5.0,3.3,4.6,34.0,10,Christian Imaginatn I SMC200H1-S-LEC0101
SMC,ARTSC,SMC203Y1,Xtianity & Society,Kasprzak,Gabriela,Winter,2015,2.8,3.7,3.7,3.3,3.6,3.3,4.2,3.0,3.0,19.0,6,Xtianity & Society SMC203Y1-Y-LEC0101
SMC,ARTSC,SMC208Y1,Major Xtian Thinkers,Donovan,Daniel,Winter,2015,4.7,4.7,4.7,5.0,4.9,4.7,5.0,3.4,4.9,28.0,7,Major Xtian Thinkers SMC208Y1-Y-LEC0101
SMC,ARTSC,SMC212H1,Later Mediaeval,Geck,John,Winter,2015,4.0,4.4,4.0,4.3,4.1,3.9,4.1,3.1,3.7,29.0,7,Later Mediaeval SMC212H1-S-LEC0101
SMC,ARTSC,SMC216Y1,Ritual & Worship,O'Connor,Michael,Winter,2015,4.6,4.8,4.8,4.3,4.4,4.4,4.6,3.6,4.6,29.0,9,Ritual & Worship SMC216Y1-Y-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Hoselton,Steve,Winter,2015,4.6,4.7,5.0,4.4,4.4,4.7,4.8,2.7,4.8,190.0,60,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC222H1,Mediaeval Lat Lit I,Elliot,Michael,Winter,2015,4.6,4.4,4.3,4.5,4.4,4.4,4.6,3.9,4.1,13.0,7,Mediaeval Lat Lit I SMC222H1-S-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,Sunkenberg,Jenna,Winter,2015,3.8,3.9,4.3,3.8,3.9,3.7,4.4,2.9,3.7,180.0,56,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC240Y1,Celtic Culture,Morris,Timothy,Winter,2015,3.3,3.6,3.6,3.0,3.0,3.6,3.8,3.2,3.3,24.0,9,Celtic Culture SMC240Y1-Y-LEC0101
SMC,ARTSC,SMC242Y1,Intro Scottish Gaelic,Livingston-Lowe,David,Winter,2015,4.8,5.0,5.0,5.0,5.0,4.8,5.0,3.0,5.0,11.0,5,Intro Scottish Gaelic SMC242Y1-Y-LEC5101
SMC,ARTSC,SMC291H1,Broadcast Media & Cultr,Babiak,Paul,Winter,2015,4.4,4.3,4.5,4.3,4.3,4.2,4.5,3.7,3.8,59.0,18,Broadcast Media & Cultr SMC291H1-S-LEC0101
SMC,ARTSC,SMC308H1,Marr & Fam Cath Trad,Silano,Giulio,Winter,2015,3.8,3.8,3.3,3.5,3.6,3.1,3.9,3.0,3.3,37.0,12,Marr & Fam Cath Trad SMC308H1-S-LEC0101
SMC,ARTSC,SMC311H1,Why the Church,Silano,Giulio,Winter,2015,4.4,4.3,4.3,4.1,4.3,3.9,4.4,2.7,4.1,43.0,14,Why the Church SMC311H1-S-LEC0101
SMC,ARTSC,SMC313H1,Catholic Ed in Ont,Reale,Paul,Winter,2015,3.4,4.0,3.8,3.8,3.8,3.6,4.5,3.5,3.8,28.0,10,Catholic Ed in Ont SMC313H1-S-LEC0101
SMC,ARTSC,SMC316H1,Social Technology,Shade,Leslie,Winter,2015,4.1,3.9,4.2,4.2,4.0,4.2,4.8,3.2,4.3,47.0,20,Social Technology SMC316H1-S-LEC0101
SMC,ARTSC,SMC318H1,Early Television,Hoselton,Steve,Winter,2015,4.8,4.8,5.0,4.8,4.9,4.9,5.0,3.0,5.0,67.0,27,Early Television SMC318H1-S-LEC0101
SMC,ARTSC,SMC326H1,Medieval Music,O'Connor,Michael,Winter,2015,4.0,4.2,4.2,4.0,3.8,3.8,4.3,3.2,3.7,19.0,7,Medieval Music SMC326H1-S-LEC0101
SMC,ARTSC,SMC338H1,Celtic Middle Ages,Miles,Brent,Winter,2015,3.9,4.1,4.1,3.9,4.1,3.9,4.4,3.0,3.8,43.0,19,Celtic Middle Ages SMC338H1-S-LEC0101
SMC,ARTSC,SMC359H1,Mediaeval Theology,Goering,Joseph,Winter,2015,4.6,4.8,4.4,4.3,4.3,4.3,4.3,2.7,4.3,27.0,10,Mediaeval Theology SMC359H1-S-LEC0101
SMC,ARTSC,SMC362Y1,Dev Justice Dignity,Locklin,Reid,Winter,2015,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.2,5.0,9.0,5,Intercordia SMC362Y1-S-LEC5101
SMC,ARTSC,SMC371H1,Faith & Physics,Paskauskas,Andrew,Winter,2015,3.6,3.6,3.4,3.1,3.4,3.2,3.7,3.0,3.3,22.0,20,Faith & Physics SMC371H1-S-LEC0101
SMC,ARTSC,SMC374H1,Celtic Book SMC374H1 -,Mills,Kristen,Winter,2015,2.7,3.3,3.2,3.5,3.7,3.5,3.5,2.7,2.8,24.0,6,Celtic Book SMC374H1-S-LEC5101
SMC,ARTSC,SMC444H1,The Irish Famine,McGowan,Mark,Winter,2015,4.7,4.9,4.9,4.7,4.6,4.7,4.9,3.4,4.7,12.0,7,The Irish Famine SMC444H1-S-LEC0101
